"station_id","observation_time","temp_c","dewpoint_c","wind_dir_degrees","wind_speed_kt","wind_gust_kt","visibility_statute_mi","altim_in_hg","sea_level_pressure_mb","wx_string","flight_category","three_hr_pressure_tendency_mb","maxT_c","minT_c","maxT24hr_c","minT24hr_c","precip_in","pcp3hr_in","pcp6hr_in","pcp24hr_in","snow_in","vert_vis_ft"
"KMSN","2019-03-15T00:53:00Z","2.8","1.1","230","6","","10.0","29.388779","995.7","","MVFR","","","","","","0.005","","","","",""
"KMSN","2019-03-15T01:00:00Z","2.8","1.1","230","7","","10.0","29.388779","","","MVFR","","","","","","","","","","",""
"KMSN","2019-03-15T01:53:00Z","2.8","1.1","230","7","","10.0","29.40059","996.1","","MVFR","","","","","","","","","","",""
"KMSN","2019-03-15T02:53:00Z","2.8","1.1","240","6","","10.0","29.430119","996.9","","MVFR","1.9","","","","","","0.005","","","",""
"KMSN","2019-03-15T03:53:00Z","2.8","1.1","240","6","","10.0","29.450787","997.5","","MVFR","","","","","","","","","","",""
"KMSN","2019-03-15T04:20:00Z","2.8","1.1","230","7","","10.0","29.459646","","","IFR","","","","","","","","","","",""
"KMSN","2019-03-15T04:53:00Z","2.8","1.1","240","7","","10.0","29.480314","998.5","","IFR","","","","","","","","","","",""
"KMSN","2019-03-15T05:53:00Z","2.2","1.7","260","4","","4.0","29.500984","999.2","BR","IFR","2.3","3.3","2.2","15.6","2.2","","","0.005","","",""
"KMSN","2019-03-15T06:53:00Z","2.8","1.7","270","8","","8.0","29.530512","1000.4","","IFR","","","","","","","","","","",""
"KMSN","2019-03-15T07:42:00Z","2.8","1.7","290","7","","10.0","29.56004","","","MVFR","","","","","","","","","","",""
"KMSN","2019-03-15T07:53:00Z","2.8","1.7","0","6","","10.0","29.568897","1001.9","","MVFR","","","","","","","","","","",""
"KMSN","2019-03-15T08:12:00Z","3.3","1.1","300","7","","10.0","29.58071","","","MVFR","","","","","","","","","","",""
"KMSN","2019-03-15T08:53:00Z","2.8","0.6","290","8","19","10.0","29.601377","1002.8","","MVFR","3.1","","","","","","","","","",""
"KMSN","2019-03-15T09:53:00Z","2.2","0.6","300","10","16","10.0","29.630905","1004.1","-RA","MVFR","","","","","","0.005","","","","",""
"KMSN","2019-03-15T10:09:00Z","1.7","0.0","300","13","19","10.0","29.648623","","-RA","MVFR","","","","","","0.005","","","","",""
"KMSN","2019-03-15T10:53:00Z","1.7","-0.6","300","6","","10.0","29.681103","1005.8","","MVFR","","","","","","0.005","","","","",""
"KMSN","2019-03-15T11:53:00Z","1.7","-1.7","300","6","","10.0","29.719488","1007.2","","MVFR","4.2","3.3","1.7","","","","","0.005","0.07","",""
"KMSN","2019-03-15T12:53:00Z","1.7","-1.1","300","9","19","10.0","29.749016","1008.3","-DZ","MVFR","","","","","","0.005","","","","",""
"KMSN","2019-03-15T13:53:00Z","1.7","-2.8","310","12","23","10.0","29.769686","1009.1","","MVFR","","","","","","0.005","","","","",""
"KMSN","2019-03-15T14:53:00Z","1.1","-3.3","310","14","25","9.0","29.799213","1010.1","-SN","MVFR","2.7","","","","","0.005","0.005","","","",""
"KMSN","2019-03-15T15:53:00Z","1.1","-3.3","320","11","21","10.0","29.828741","1011.1","","MVFR","","","","","","0.005","","","","",""
"KMSN","2019-03-15T16:11:00Z","1.7","-3.9","300","15","26","10.0","29.840551","","","VFR","","","","","","","","","","",""
"KMSN","2019-03-15T16:20:00Z","1.1","-3.9","310","12","29","10.0","29.84941","","","MVFR","","","","","","","","","","",""
"KMSN","2019-03-15T16:53:00Z","1.1","-4.4","310","11","25","10.0","29.861221","1012.0","","MVFR","","","","","","","","","","",""
"KMSN","2019-03-15T17:10:00Z","1.7","-4.4","320","14","27","10.0","29.870079","","","VFR","","","","","","","","","","",""
"KMSN","2019-03-15T17:53:00Z","1.7","-3.9","310","14","21","10.0","29.890747","","","MVFR","2.9","1.7","1.1","","","","","0.005","","",""
"KMSN","2019-03-15T18:53:00Z","2.2","-3.3","310","11","26","10.0","29.911417","1013.7","","MVFR","","","","","","","","","","",""
"KMSN","2019-03-15T19:53:00Z","3.3","-3.9","310","12","25","10.0","29.920275","1014.0","","VFR","","","","","","","","","","",""
"KMSN","2019-03-15T20:53:00Z","4.4","-5.0","300","12","27","10.0","29.940945","1014.6","","VFR","1.6","","","","","","","","","",""
"KMSN","2019-03-15T21:53:00Z","4.4","-7.2","310","14","33","10.0","29.970472","1015.6","","VFR","","","","","","","","","","",""
"KMSN","2019-03-15T22:53:00Z","4.4","-6.7","300","13","27","10.0","30.0","1016.5","","VFR","","","","","","","","","","",""
"KMSN","2019-03-15T23:53:00Z","2.2","-6.7","310","15","28","8.0","30.041338","1018.0","-SN","VFR","3.2","5.0","1.7","","","0.005","","0.005","","",""
"KMSN","2019-03-16T00:53:00Z","1.7","-5.6","300","9","18","10.0","30.070866","1019.1","","VFR","","","","","","0.005","","","","",""
"KMSN","2019-03-16T01:53:00Z","1.1","-6.1","290","9","19","10.0","30.100393","1020.2","","VFR","","","","","","0.005","","","","",""
"KMSN","2019-03-16T02:53:00Z","-0.6","-5.0","300","8","22","8.0","30.121063","1021.1","-SN","VFR","2.8","","","","","0.005","0.005","","","",""
"KMSN","2019-03-16T03:53:00Z","0.0","-5.6","290","8","","10.0","30.138779","1021.5","","VFR","","","","","","0.005","","","","",""
"KMSN","2019-03-16T04:53:00Z","-0.6","-6.1","280","9","16","10.0","30.15059","1021.8","","VFR","","","","","","","","","","",""
"KMSN","2019-03-16T05:53:00Z","-0.6","-6.7","290","7","","10.0","30.159449","1022.1","","VFR","1.0","2.2","-0.6","5.0","-0.6","","","0.005","","",""
"KMSN","2019-03-16T06:53:00Z","-1.1","-6.7","290","6","14","10.0","30.171259","1022.8","","VFR","","","","","","","","","","",""
"KMSN","2019-03-16T07:53:00Z","-1.7","-6.7","280","5","","10.0","30.188976","1023.2","","VFR","","","","","","","","","","",""
"KMSN","2019-03-16T08:53:00Z","-2.2","-6.7","0","5","","10.0","30.200787","1023.4","","VFR","1.3","","","","","","","","","",""
"KMSN","2019-03-16T09:53:00Z","-2.8","-6.7","0","3","","10.0","30.209646","1024.0","","VFR","","","","","","","","","","",""
"KMSN","2019-03-16T10:53:00Z","-3.3","-7.2","280","5","","10.0","30.239174","1025.1","","VFR","","","","","","","","","","",""
"KMSN","2019-03-16T11:53:00Z","-3.3","-7.2","290","5","","10.0","30.259842","1025.9","","VFR","2.2","-0.6","-3.3","","","","","","","",""
"KMSN","2019-03-16T12:53:00Z","-2.8","-7.2","290","6","","10.0","30.280512","1026.6","","VFR","","","","","","","","","","",""
"KMSN","2019-03-16T13:53:00Z","-1.7","-6.7","310","7","","10.0","30.301182","1027.2","","VFR","","","","","","","","","","",""
"KMSN","2019-03-16T14:53:00Z","-1.1","-7.2","310","7","","10.0","30.31004","1027.7","","VFR","1.8","","","","","","","","","",""
"KMSN","2019-03-16T15:53:00Z","0.0","-7.2","330","6","","10.0","30.318897","1027.8","","VFR","","","","","","","","","","",""
"KMSN","2019-03-16T16:53:00Z","1.1","-7.2","280","6","","10.0","30.318897","1027.8","","VFR","","","","","","","","","","",""
"KMSN","2019-03-16T17:53:00Z","2.2","-6.7","310","5","","10.0","30.318897","1027.6","","VFR","0.1","2.2","-3.3","","","","","","","",""
"KMSN","2019-03-16T18:53:00Z","2.2","-7.2","280","7","","10.0","30.301182","1027.2","","VFR","","","","","","","","","","",""
"KMSN","2019-03-16T19:53:00Z","3.3","-7.8","290","6","","10.0","30.280512","1026.3","","VFR","","","","","","","","","","",""
"KMSN","2019-03-16T20:53:00Z","3.9","-7.2","320","5","","10.0","30.268702","1026.1","","VFR","-1.5","","","","","","","","","",""
"KMSN","2019-03-16T21:53:00Z","3.3","-8.3","320","7","","10.0","30.268702","1026.1","","VFR","","","","","","","","","","",""
"KMSN","2019-03-16T22:53:00Z","3.3","-8.9","280","5","","10.0","30.268702","1026.0","","VFR","","","","","","","","","","",""
"KMSN","2019-03-16T23:53:00Z","2.2","-10.0","300","3","","10.0","30.259842","1025.9","","VFR","-0.3","3.9","1.1","","","","","","","",""
"KMSN","2019-03-17T00:53:00Z","-0.6","-6.1","0","0","","10.0","30.268702","1026.1","","VFR","","","","","","","","","","",""
"KMSN","2019-03-17T01:53:00Z","-1.7","-6.1","0","0","","10.0","30.259842","1025.9","","VFR","","","","","","","","","","",""
"KMSN","2019-03-17T02:53:00Z","-2.8","-6.7","0","0","","10.0","30.259842","1025.8","","VFR","-0.2","","","","","","","","","",""
"KMSN","2019-03-17T03:53:00Z","-2.8","-6.7","0","0","","10.0","30.259842","1025.8","","VFR","","","","","","","","","","",""
"KMSN","2019-03-17T04:53:00Z","-3.9","-6.7","0","0","","10.0","30.250984","1025.5","","VFR","","","","","","","","","","",""
"KMSN","2019-03-17T05:53:00Z","-3.3","-6.7","0","0","","10.0","30.239174","1025.1","","VFR","-0.7","1.7","-4.4","3.9","-4.4","","","","","",""
"KMSN","2019-03-17T06:53:00Z","-3.9","-5.6","0","0","","10.0","30.230314","1024.9","","VFR","","","","","","","","","","",""
"KMSN","2019-03-17T07:53:00Z","-3.9","-5.6","0","0","","10.0","30.230314","1024.7","","VFR","","","","","","","","","","",""
"KMSN","2019-03-17T08:53:00Z","-3.9","-5.6","0","0","","10.0","30.221457","1024.3","","VFR","-0.6","","","","","","","","","",""
"KMSN","2019-03-17T09:53:00Z","-2.8","-6.7","280","3","","10.0","30.221457","1024.3","","VFR","","","","","","","","","","",""
"KMSN","2019-03-17T10:53:00Z","-2.8","-7.2","290","4","","10.0","30.230314","1024.6","","VFR","","","","","","","","","","",""
"KMSN","2019-03-17T11:53:00Z","-3.3","-7.2","300","5","","10.0","30.230314","1024.8","","VFR","0.4","-2.8","-3.9","","","","","","","",""
"KMSN","2019-03-17T12:53:00Z","-3.9","-7.2","0","0","","10.0","30.230314","1025.0","","VFR","","","","","","","","","","",""
"KMSN","2019-03-17T13:53:00Z","-1.7","-6.7","310","4","","10.0","30.250984","1025.3","","VFR","","","","","","","","","","",""
"KMSN","2019-03-17T14:53:00Z","-0.6","-6.7","0","5","","10.0","30.250984","1025.3","","VFR","0.5","","","","","","","","","",""
"KMSN","2019-03-17T15:53:00Z","0.6","-7.2","310","8","","10.0","30.250984","1025.6","","VFR","","","","","","","","","","",""
"KMSN","2019-03-17T16:53:00Z","1.7","-7.2","320","7","15","10.0","30.250984","1025.5","","VFR","","","","","","","","","","",""
"KMSN","2019-03-17T17:53:00Z","2.2","-7.2","270","7","","10.0","30.250984","1025.4","","VFR","0.1","2.2","-3.9","","","","","","","",""
"KMSN","2019-03-17T18:53:00Z","3.3","-6.7","310","9","","10.0","30.239174","1024.9","","VFR","","","","","","","","","","",""
"KMSN","2019-03-17T19:53:00Z","3.9","-6.1","300","7","14","10.0","30.221457","1024.5","","VFR","","","","","","","","","","",""
"KMSN","2019-03-17T20:53:00Z","3.9","-7.2","290","12","20","10.0","30.221457","1024.4","","VFR","-0.8","","","","","","","","","",""
"KMSN","2019-03-17T21:53:00Z","3.9","-6.7","310","9","","10.0","30.230314","1024.6","","VFR","","","","","","","","","","",""
"KMSN","2019-03-17T22:53:00Z","3.3","-6.7","320","8","","10.0","30.230314","1024.7","","VFR","","","","","","","","","","",""
"KMSN","2019-03-17T23:53:00Z","2.2","-6.7","320","3","","10.0","30.239174","1025.1","","VFR","0.5","5.0","2.2","","","","","","","",""
"KMSN","2019-03-18T00:53:00Z","0.0","-5.0","0","6","","10.0","30.250984","1025.6","","VFR","","","","","","","","","","",""
"KMSN","2019-03-18T01:53:00Z","0.0","-4.4","310","9","15","10.0","30.268702","1026.2","","VFR","","","","","","","","","","",""
"KMSN","2019-03-18T02:53:00Z","-1.1","-4.4","300","6","","10.0","30.28937","1026.8","","VFR","1.6","","","","","","","","","",""
"KMSN","2019-03-18T03:53:00Z","-1.7","-5.0","300","4","","10.0","30.301182","1027.1","","VFR","","","","","","","","","","",""
"KMSN","2019-03-18T04:53:00Z","-2.2","-5.0","0","0","","10.0","30.301182","1027.1","","VFR","","","","","","","","","","",""
"KMSN","2019-03-18T05:53:00Z","-2.2","-4.4","0","0","","10.0","30.31004","1027.3","","VFR","0.5","2.2","-2.8","5.0","-3.9","","","","","",""
"KMSN","2019-03-18T06:53:00Z","-3.3","-5.0","0","0","","9.0","30.31004","1027.4","","VFR","","","","","","","","","","",""
"KMSN","2019-03-18T07:53:00Z","-3.3","-5.0","290","3","","9.0","30.318897","1027.7","","VFR","","","","","","","","","","",""
"KMSN","2019-03-18T08:53:00Z","-5.0","-6.1","0","0","","7.0","30.31004","1027.6","","VFR","0.3","","","","","","","","","",""
"KMSN","2019-03-18T09:53:00Z","-5.6","-6.7","0","0","","6.0","30.31004","1027.5","BR","VFR","","","","","","","","","","",""
"KMSN","2019-03-18T10:53:00Z","-3.3","-5.0","0","0","","7.0","30.318897","1027.7","","VFR","","","","","","","","","","",""
"KMSN","2019-03-18T11:53:00Z","-3.3","-5.0","0","0","","6.0","30.33071","1028.1","BR","VFR","0.5","-2.2","-5.6","","","","","","","",""
"KMSN","2019-03-18T12:53:00Z","-2.2","-4.4","0","0","","6.0","30.33071","1028.3","BR","VFR","","","","","","","","","","",""
"KMSN","2019-03-18T13:53:00Z","-0.6","-2.8","310","3","","7.0","30.339567","1028.5","","VFR","","","","","","","","","","",""
"KMSN","2019-03-18T14:53:00Z","0.0","-3.3","0","3","","8.0","30.360237","1029.1","","VFR","0.9","","","","","","","","","",""
"KMSN","2019-03-18T15:53:00Z","1.7","-5.0","300","7","","10.0","30.360237","1029.3","","VFR","","","","","","","","","","",""
"KMSN","2019-03-18T16:53:00Z","2.2","-5.6","290","6","","10.0","30.360237","1029.2","","VFR","","","","","","","","","","",""
"KMSN","2019-03-18T17:53:00Z","3.3","-4.4","0","0","","10.0","30.351377","1028.8","","VFR","-0.2","3.3","-3.9","","","","","","","",""
"KMSN","2019-03-18T18:53:00Z","4.4","-5.0","0","3","","10.0","30.33071","1028.2","","VFR","","","","","","","","","","",""
"KMSN","2019-03-18T19:53:00Z","6.1","-5.6","320","9","14","10.0","30.318897","1027.5","","VFR","","","","","","","","","","",""
"KMSN","2019-03-18T20:53:00Z","6.7","-5.6","320","10","17","10.0","30.31004","1027.3","","VFR","-1.4","","","","","","","","","",""
"KMSN","2019-03-18T21:53:00Z","6.7","-6.1","320","10","","10.0","30.301182","1027.1","","VFR","","","","","","","","","","",""
"KMSN","2019-03-18T22:53:00Z","5.6","-6.1","0","3","","10.0","30.301182","1026.9","","VFR","","","","","","","","","","",""
"KMSN","2019-03-18T23:53:00Z","4.4","-6.1","290","3","","10.0","30.301182","1027.2","","VFR","-0.1","6.7","3.3","","","","","","","",""
"KMSN","2019-03-19T00:53:00Z","1.1","-5.0","0","0","","10.0","30.31004","1027.4","","VFR","","","","","","","","","","",""
"KMSN","2019-03-19T01:53:00Z","0.6","-3.9","0","0","","10.0","30.31004","1027.6","","VFR","","","","","","","","","","",""
"KMSN","2019-03-19T02:53:00Z","1.1","-5.0","240","3","","10.0","30.318897","1027.8","","VFR","0.5","","","","","","","","","",""
"KMSN","2019-03-19T03:53:00Z","-0.6","-5.0","0","0","","10.0","30.318897","1027.9","","VFR","","","","","","","","","","",""
"KMSN","2019-03-19T04:53:00Z","-0.6","-4.4","0","0","","10.0","30.33071","1027.8","","VFR","","","","","","","","","","",""
"KMSN","2019-03-19T05:53:00Z","-2.8","-6.1","0","0","","10.0","30.33071","1028.0","","VFR","0.3","4.4","-2.8","6.7","-5.6","","","","","",""
"KMSN","2019-03-19T06:53:00Z","-1.7","-5.0","0","0","","10.0","30.339567","1028.3","","VFR","","","","","","","","","","",""
"KMSN","2019-03-19T07:53:00Z","-2.2","-5.0","0","0","","10.0","30.339567","1028.2","","VFR","","","","","","","","","","",""
"KMSN","2019-03-19T08:53:00Z","-2.8","-5.0","0","0","","10.0","30.33071","1027.8","","VFR","-0.1","","","","","","","","","",""
"KMSN","2019-03-19T09:53:00Z","-3.3","-6.1","0","0","","10.0","30.33071","1027.9","","VFR","","","","","","","","","","",""
"KMSN","2019-03-19T10:53:00Z","-5.0","-6.7","0","0","","10.0","30.33071","1028.2","","VFR","","","","","","","","","","",""
"KMSN","2019-03-19T11:53:00Z","-2.8","-5.0","200","3","","10.0","30.339567","1028.2","","VFR","0.3","-0.6","-5.0","","","","","","","",""
"KMSN","2019-03-19T12:53:00Z","-2.2","-4.4","200","3","","10.0","30.351377","1028.8","","VFR","","","","","","","","","","",""
"KMSN","2019-03-19T13:53:00Z","0.6","-2.8","170","3","","10.0","30.351377","1028.9","","VFR","","","","","","","","","","",""
"KMSN","2019-03-19T14:53:00Z","3.3","-3.9","230","5","","10.0","30.360237","1028.9","","VFR","0.7","","","","","","","","","",""
"KMSN","2019-03-19T15:53:00Z","5.0","-3.9","240","6","","10.0","30.360237","1029.0","","VFR","","","","","","","","","","",""
"KMSN","2019-03-19T16:53:00Z","6.1","-5.0","0","6","","10.0","30.351377","1028.5","","VFR","","","","","","","","","","",""
"KMSN","2019-03-19T17:53:00Z","7.2","-4.4","0","6","","10.0","30.33071","1028.1","","VFR","-0.7","7.2","-5.0","","","","","","","",""
"KMSN","2019-03-19T18:53:00Z","8.9","-3.3","230","9","14","10.0","30.318897","1027.4","","VFR","","","","","","","","","","",""
"KMSN","2019-03-19T19:53:00Z","7.8","-4.4","0","6","","10.0","30.28937","1026.6","","VFR","","","","","","","","","","",""
"KMSN","2019-03-19T20:53:00Z","8.3","-5.0","220","5","","10.0","30.268702","1025.7","","VFR","-2.3","","","","","","","","","",""
"KMSN","2019-03-19T21:53:00Z","8.3","-4.4","230","8","","10.0","30.250984","1025.2","","VFR","","","","","","","","","","",""
"KMSN","2019-03-19T22:53:00Z","7.8","-4.4","230","5","","10.0","30.230314","1024.6","","VFR","","","","","","","","","","",""
"KMSN","2019-03-19T23:53:00Z","6.7","-4.4","240","5","","10.0","30.221457","1024.3","","VFR","-1.5","9.4","6.7","","","","","","","",""
"KMSN","2019-03-20T00:53:00Z","6.1","-3.9","210","3","","10.0","30.209646","1023.9","","VFR","","","","","","","","","","",""
"KMSN","2019-03-20T01:53:00Z","3.9","-3.9","200","3","","10.0","30.200787","1023.6","","VFR","","","","","","","","","","",""
"KMSN","2019-03-20T02:53:00Z","1.7","-3.9","0","0","","10.0","30.188976","1023.2","","VFR","-0.9","","","","","","","","","",""
"KMSN","2019-03-20T03:53:00Z","1.7","-3.3","200","3","","10.0","30.180119","1022.9","","VFR","","","","","","","","","","",""
"KMSN","2019-03-20T04:53:00Z","0.6","-3.3","190","4","","10.0","30.171259","1022.5","","VFR","","","","","","","","","","",""
"KMSN","2019-03-20T05:53:00Z","2.2","-3.3","200","3","","10.0","30.15059","1021.7","","VFR","-1.3","6.7","0.0","9.4","-5.0","","","","","",""
"KMSN","2019-03-20T06:53:00Z","1.7","-2.8","200","6","","10.0","30.129921","1020.8","","VFR","","","","","","","","","","",""
"KMSN","2019-03-20T07:53:00Z","1.7","-2.8","200","6","","10.0","30.109253","1020.1","","VFR","","","","","","","","","","",""
"KMSN","2019-03-20T08:53:00Z","1.7","-2.8","200","4","","10.0","30.079725","1019.2","","VFR","-2.5","","","","","","","","","",""
"KMSN","2019-03-20T09:53:00Z","2.2","-3.3","210","3","","10.0","30.059055","1018.6","","VFR","","","","","","","","","","",""
"KMSN","2019-03-20T10:53:00Z","2.2","-2.8","210","5","","10.0","30.041338","1018.0","","VFR","","","","","","","","","","",""
"KMSN","2019-03-20T11:53:00Z","2.2","-2.2","220","7","","10.0","30.02067","1017.4","","VFR","-1.8","2.8","0.6","","","","","","","",""
"KMSN","2019-03-20T12:53:00Z","1.7","-1.7","210","3","","10.0","30.008858","1017.1","","VFR","","","","","","","","","","",""
"KMSN","2019-03-20T13:53:00Z","2.8","-0.6","0","4","","10.0","30.008858","1017.1","","VFR","","","","","","","","","","",""
"KMSN","2019-03-20T14:53:00Z","4.4","0.6","210","4","","10.0","29.991142","1016.4","","VFR","-1.1","","","","","","","","","",""
"KMSN","2019-03-20T15:53:00Z","6.1","1.1","230","8","14","10.0","29.958662","1015.3","","VFR","","","","","","","","","","",""
"KMSN","2019-03-20T16:53:00Z","6.7","1.1","200","9","","10.0","29.920275","1014.0","","VFR","","","","","","","","","","",""
"KMSN","2019-03-20T17:53:00Z","7.2","1.1","200","7","","10.0","29.911417","1013.3","","VFR","-2.8","7.2","1.7","","","","","","","",""
"KMSN","2019-03-20T18:51:00Z","8.0","2.0","230","7","","10.0","29.890747","","","MVFR","","","","","","","","","","",""
"KMSN","2019-03-20T18:53:00Z","7.2","1.7","230","7","","10.0","29.890747","1012.7","","MVFR","","","","","","","","","","",""
